    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  3276.686925     6.319149     4.359892     5.439668  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  3954.363915    11.035397     3.580262     0.457932  2
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  3748.642274     4.119685     8.329261     2.787403  2
    1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000  1574.355593     6.316278     2.237302     6.948884  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  4751.369140    12.334020     2.590326     2.386101  1
    1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2277.270518     9.016591     8.190152     6.509141  2
    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000   621.345863     8.665358     9.830698     3.906256  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000  9718.974893    10.635163     4.045178     2.295447  1
    0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000  4811.723976    10.267658     2.958887    -0.639581  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  3906.907682     6.152741     3.056776     3.402149  2
    1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  5367.518975     6.600387     1.624466     3.571626  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000  4057.775733     7.038710     5.590229     1.400685  2
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000  1156.194801     8.294497     8.730803     1.580457  2
    0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000  4624.430142    13.270563     2.833309     1.019959  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000  7973.416816    10.543629     5.583982     3.644365  1
    0.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2757.785693     5.189965     4.604059     3.237418  2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2213.537612     8.915902     4.422594     6.667877  2
    0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000     0.000000  4351.264802     7.306332     5.528989     4.344845  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     0.000000  7804.970361    15.721417     5.046991     2.864400  1
    1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000  2514.505085     7.017729     2.102530     7.009640  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000  4962.424579     6.430790     5.554861     2.582361  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000  2743.435359    14.642571     6.177229    -0.351550  2
    0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000  8150.153019     9.295951     3.989975     2.797604  1
    1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000  3954.030753    13.484921     4.444908     3.765957  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  7649.671938    13.394115     3.165503     3.054644  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  2565.925572     8.922684     8.347842     5.976029  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000  8090.939741    10.663034     2.708296     4.623314  1
    0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000  2901.739063     6.057156     7.090504     3.677185  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  3638.586806     6.005508     6.089990     3.012600  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000  6802.064013    13.902444     2.700174     3.577526  1
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000  2734.814139     7.625836     4.839671     2.642632  2
    0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000     0.000000     1.000000  5339.980335    11.602990     1.154236     1.152112  1
    0.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000  2095.632623    10.785980     8.711652     2.128981  2
    1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     0.000000     1.000000     1.000000     0.000000     0.000000     0.000000  4752.298516    13.405199     2.700121     3.284040  1
    0.000000     0.000000     1.000000     1.000000     0.000000     0.000000     1.000000     1.000000     0.000000     1.000000     0.000000     0.000000     0.000000     1.000000     0.000000  7051.717653     9.748273     7.989065     3.511613  1
    1.000000     1.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     0.000000     1.000000     0.000000     0.000000     0.000000  5717.470685    11.314166     4.485928     1.509915  1
    1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     0.000000     1.000000     1.000000     1.000000   909.723758     8.962120     8.191049     6.126311  2
    1.000000     0.000000     0.000000     1.000000     1.000000     1.000000     1.000000     1.000000     0.000000     0.000000     1.000000     0.000000     1.000000     0.000000     0.000000  4685.527870    10.350976     2.930497     3.791688  1
